"","play_id","game_id","old_game_id","home_team","away_team","season_type","week","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","td_player_name","td_player_id","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","vegas_wpa","vegas_home_wpa","home_wp_post","away_wp_post","vegas_wp","vegas_home_wp","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","passing_yards","receiver_player_id","receiver_player_name","receiving_yards","rusher_player_id","rusher_player_name","rushing_yards","lateral_receiver_player_id","lateral_receiver_player_name","lateral_receiving_yards","lateral_rusher_player_id","lateral_rusher_player_name","lateral_rushing_yards","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","tackle_with_assist","tackle_with_assist_1_player_id","tackle_with_assist_1_player_name","tackle_with_assist_1_team","tackle_with_assist_2_player_id","tackle_with_assist_2_player_name","tackle_with_assist_2_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","sack_player_id","sack_player_name","half_sack_1_player_id","half_sack_1_player_name","half_sack_2_player_id","half_sack_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv","safety_player_name","safety_player_id","season","cp","cpoe","series","series_success","series_result","order_sequence","start_time","time_of_day","stadium","weather","nfl_api_id","play_clock","play_deleted","play_type_nfl","special_teams_play","st_play_type","end_clock_time","end_yard_line","fixed_drive","fixed_drive_result","drive_real_start_time","drive_play_count","drive_time_of_possession","drive_first_downs","drive_inside20","drive_ended_with_score","drive_quarter_start","drive_quarter_end","drive_yards_penalized","drive_start_transition","drive_end_transition","drive_game_clock_start","drive_game_clock_end","drive_start_yard_line","drive_end_yard_line","drive_play_id_started","drive_play_id_ended","away_score","home_score","location","result","total","spread_line","total_line","div_game","roof","surface","temp","wind","home_coach","away_coach","stadium_id","game_stadium","aborted_play","success","passer","passer_jersey_number","rusher","rusher_jersey_number","receiver","receiver_jersey_number","pass","rush","first_down","special","play","passer_id","rusher_id","receiver_id","name","jersey_number","id","fantasy_player_name","fantasy_player_id","fantasy","fantasy_id","out_of_bounds","home_opening_kickoff","qb_epa","xyac_epa","xyac_mean_yardage","xyac_median_yardage","xyac_success","xyac_fd","xpass","pass_oe"
"1",3044,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,"TEN","home","IND","IND",40,"2002-12-08",284,284,284,"Half2",0,16,0,4,1,0,"04:44","IND 40",10,53,"(4:44) 9-S.McNair pass incomplete to 27-E.George.","pass",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,24,17,24,17,7,24,17,7,0.231112331151962,0.044301263988018,0.000346794840879738,0.0647761300206184,0.240085020661354,0.00353806791827083,0.415840417146683,0,0,3.05118382605724,-0.402774225862231,8.35488793924027,-8.35488793924027,-2.95257404290546,2.95257404290546,8.1742130699209,-8.1742130699209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943863570690155,0.056136429309845,0.943863570690155,0.056136429309845,-0.00807523727416992,-0.00865656137466431,-0.00865656137466431,0.935788333415985,0.0642116665840149,0.934567093849182,0.934567093849182,-0.0161355329694486,0.0161355329694486,0.307623532042405,-0.307623532042405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0011024","S.McNair",NA,"00-0005883","E.George",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,46,1,"First down",3044,"13:00:00","14:43:06","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"PASS",0,NA,NA,"IND 40",16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,0,"S.McNair",9,NA,NA,"E.George",27,1,0,0,0,1,"00-0011024",NA,"00-0005883","S.McNair",9,"00-0011024","E.George","00-0005883","E.George","00-0005883",0,1,-0.402774225862231,NA,NA,NA,NA,NA,NA,NA
"2",3062,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,"TEN","home","IND","IND",40,"2002-12-08",281,281,281,"Half2",0,16,0,4,2,0,"04:41","IND 40",10,53,"(4:41) 9-S.McNair pass to 35-R.Holcombe to IND 32 for 8 yards (94-R.Morris).","pass",8,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,24,17,24,17,7,24,17,7,0.248386323451996,0.0529265999794006,0.000367839907994494,0.0791790261864662,0.237907126545906,0.00403498718515038,0.377198129892349,0,0,2.64840960019501,0.296927513147239,8.65181545238751,-8.65181545238751,-2.95257404290546,2.95257404290546,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935788333415985,0.0642116665840149,0.935788333415985,0.0642116665840149,0.0118277072906494,-0.000292181968688965,-0.000292181968688965,0.947616040706635,0.0523839592933655,0.925910532474518,0.925910532474518,-0.0161355329694486,0.0161355329694486,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0011024","S.McNair",8,"00-0007579","R.Holcombe",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND",NA,"00-0019698",NA,"R.Morris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,46,1,"First down",3062,"13:00:00","14:43:44","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"PASS",0,NA,NA,"IND 32",16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,1,"S.McNair",9,NA,NA,"R.Holcombe",35,1,0,0,0,1,"00-0011024",NA,"00-0007579","S.McNair",9,"00-0011024","R.Holcombe","00-0007579","R.Holcombe","00-0007579",0,1,0.296927513147239,NA,NA,NA,NA,NA,NA,NA
"3",3083,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,"TEN","home","IND","IND",32,"2002-12-08",238,238,238,"Half2",0,16,0,4,3,0,"03:58","IND 32",2,53,"(3:58) 9-S.McNair left end to IND 16 for 16 yards.","run",16,0,0,0,0,0,0,NA,NA,NA,NA,"left","end",NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,24,17,24,17,7,24,17,7,0.200445473194122,0.0472810789942741,0.000284994312096387,0.0672453045845032,0.305946499109268,0.00218969257548451,0.376606941223145,0,0,2.94533711334225,1.59178540785797,10.2436008602455,-10.2436008602455,-1.36078863504749,1.36078863504749,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947616040706635,0.0523839592933655,0.947616040706635,0.0523839592933655,0.00840121507644653,0.0296522974967957,0.0296522974967957,0.956017255783081,0.0439827442169189,0.925618350505829,0.925618350505829,-0.00773431789300205,0.00773431789300205,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0011024","S.McNair",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,46,1,"First down",3083,"13:00:00","14:44:27","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"RUSH",0,NA,NA,"IND 16",16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,1,NA,NA,"S.McNair",9,NA,NA,0,1,1,0,1,NA,"00-0011024",NA,"S.McNair",9,"00-0011024","S.McNair","00-0011024","S.McNair","00-0011024",0,1,1.59178540785797,NA,NA,NA,NA,NA,NA,NA
"4",3104,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,"TEN","home","IND","IND",16,"2002-12-08",195,195,195,"Half2",0,16,0,4,1,0,"03:15","IND 16",10,53,"(3:15) 27-E.George right tackle to IND 13 for 3 yards (52-M.Peterson, 79-R.Brock).","run",3,0,0,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,3,3,24,17,24,17,7,24,17,7,0.106186278164387,0.012525686994195,0.000264126167166978,0.0241676326841116,0.311837375164032,0.00124868110287935,0.543770253658295,0,0,4.53712252120022,-0.10165012901416,10.1419507312313,-10.1419507312313,-1.46243876406165,1.46243876406165,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956017255783081,0.0439827442169189,0.956017255783081,0.0439827442169189,-0.00211334228515625,0.00151288509368896,0.00151288509368896,0.953903913497925,0.0460960865020752,0.955270648002625,0.955270648002625,-0.0098476601781583,0.0098476601781583,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0005883","E.George",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021340","R.Brock","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"00-0012871","M.Peterson","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,47,0,"Field goal",3104,"13:00:00","14:46:10","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"RUSH",0,NA,NA,"IND 13",16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,0,NA,NA,"E.George",27,NA,NA,0,1,0,0,1,NA,"00-0005883",NA,"E.George",27,"00-0005883","E.George","00-0005883","E.George","00-0005883",0,1,-0.10165012901416,NA,NA,NA,NA,NA,NA,NA
"5",3125,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,NA,NA,NA,NA,NA,"2002-12-08",184,184,184,"Half2",0,16,0,4,NA,0,"03:04","IND 13",0,53,"Timeout #1 by IND at 03:04.","no_play",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"IND",NA,NA,NA,NA,NA,24,17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4.43547239218606,0,10.1419507312313,-10.1419507312313,-1.46243876406165,1.46243876406165,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953903913497925,0.0460960865020752,0.953903913497925,0.0460960865020752,0,0,0,NA,NA,0.956783533096313,0.956783533096313,-0.0098476601781583,0.0098476601781583,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,47,0,"Field goal",3125,"13:00:00","14:46:51","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"TIMEOUT",0,NA,NA,NA,16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA
"6",3142,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,"TEN","home","IND","IND",13,"2002-12-08",184,184,184,"Half2",0,16,0,4,2,0,"03:04","IND 13",7,53,"(3:04) 27-E.George up the middle to IND 11 for 2 yards (26-D.Gibson, 79-R.Brock).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,3,2,24,17,24,17,7,24,17,7,0.103684097528458,0.0081064160913229,0.000257108971709386,0.0206949003040791,0.364542424678802,0.00149251520633698,0.501222550868988,0,0,4.43547239218606,-0.538628473586868,9.60332225764445,-9.60332225764445,-2.00106723764852,2.00106723764852,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953903913497925,0.0460960865020752,0.953903913497925,0.0460960865020752,0.00665056705474854,-0.00631380081176758,-0.00631380081176758,0.960554480552673,0.0394455194473267,0.956783533096313,0.956783533096313,-0.00319709312340977,0.00319709312340977,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"00-0005883","E.George",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021340","R.Brock","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"00-0019572","D.Gibson","IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,47,0,"Field goal",3142,"13:00:00",NA,"The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"RUSH",0,NA,NA,"IND 11",16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,0,NA,NA,"E.George",27,NA,NA,0,1,0,0,1,NA,"00-0005883",NA,"E.George",27,"00-0005883","E.George","00-0005883","E.George","00-0005883",0,1,-0.538628473586868,NA,NA,NA,NA,NA,NA,NA
"7",3163,"2002_14_IND_TEN","2002120810","TEN","IND","REG",14,NA,NA,NA,NA,NA,"2002-12-08",177,177,177,"Half2",0,16,0,4,NA,0,"02:57","IND 11",0,53,"Timeout #2 by IND at 02:57.","no_play",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,"IND",NA,NA,NA,NA,NA,24,17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3.89684391859919,0,9.60332225764445,-9.60332225764445,-2.00106723764852,2.00106723764852,8.47114058306814,-8.47114058306814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960554480552673,0.0394455194473267,0.960554480552673,0.0394455194473267,0,0,0,NA,NA,0.950469732284546,0.950469732284546,-0.00319709312340977,0.00319709312340977,0.319451239333055,-0.319451239333055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,2002,NA,NA,47,0,"Field goal",3163,"13:00:00","14:48:15","The Coliseum","Mostly Cloudy & Cold Temp: 42° F, Humidity: 73%, Wind: South, Southwest 3 MPH mph","10160000-0182-93c3-88c7-8f7bdb5df96f","0",0,"TIMEOUT",0,NA,NA,NA,16,"Field goal",NA,10,"3:50",2,1,1,4,4,0,"KICKOFF","FIELD_GOAL","06:36","02:46","TEN 36","IND 11",2962,3201,17,27,"Home",10,44,-1,43,1,"outdoors","grass",42,3,"Jeff Fisher","Tony Dungy","NAS00","The Coliseum",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA
